is_clean,product_name,brand_name,size,loves_count,number_of_reviews,rating,secondary_category,tertiary_category,ingredients,ingredient_description,limited_edition,online_only,sephora_exclusive,list_price
0,Major Brow Defining Pencil,PATRICK TA,0.24,9034,754,4.7361,Eye,Eyebrow,"polyglyceryl2 triisostearate, polyethylene, hydrogenated vegetable oil, copernicia cerifera ceracopernicia cerifera carnauba wax, hydrogenated cocoglycerides, zinc stearate, mica, capryliccapric glycerides, triethoxycaprylylsilane, polybutene, tocopheryl acetate, sorbitan tristearate may containpeut contenir ci 77891 titanium dioxide, ci 77491ci 77492ci 77499 iron oxides","Polyglyceryl2 Triisostearate, Polyethylene, Hydrogenated Vegetable Oil, Copernicia Cerifera Cera/Copernicia Cerifera (Carnauba) Wax, Hydrogenated CocoGlycerides, Zinc Stearate, Mica, Caprylic/Capric Glycerides, Triethoxycaprylylsilane, Polybutene, Tocopheryl Acetate, Sorbitan Tristearate May Contain/Peut Contenir (+/)  CI 77891 (Titanium Dioxide), CI 77491/CI 77492/CI 77499 (Iron Oxides)",0,0,1,27.0
0,Mini Major Brow Lamination Gel,PATRICK TA,0.08,8679,222,2.6486,Eye,Eyebrow,"alcohol, pvp, water, eau, vinyl caprolactamvpdimethylaminoethyl methacrylate copolymer, glycerin, isochrysis galbana extract, hydrolyzed quinoa, cocos nucifera coconut fruit extract, camellia sinensis leaf extract, myristoyl pentapeptidexad17, hydrolyzed glycosaminoglycans, pentylene glycol, propylene glycol, txadbutyl alcohol, phenoxyethanol, sodium benzoate, potassium sorbate","Alcohol, Pvp, Aqua ‑Water, Eau, Vinyl CaprolactamVpDimethylaminoethyl Methacrylate Copolymer, Glycerin, Isochrysis Galbana Extract, Hydrolyzed Quinoa, Cocos Nucifera ‑Coconut Fruit Extract, Camellia Sinensis Leaf Extract, Myristoyl Pentapeptide­17, Hydrolyzed Glycosaminoglycans, Pentylene Glycol, Propylene Glycol, T­butyl Alcohol, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate",0,0,1,15.0
0,Major Volume Mascara,PATRICK TA,0.31,7058,430,4.2721,Eye,Mascara,"water, eau, polyisobutene, stearic ac id, copernic ia ceri fera ceracopern ic ia cerifera carnauba wax, polyacrylate21, polyhydroxystearic ac id, oleic acid, silic a, polyglyceryl10 stearate, glyceryl stearate, kaolin, mica, synthetic beeswax, ammonium acrylates copolymer, aminomethyl propanol, panthenol, caprylyl glycol, hydroxyet hylcellulose, dimethicone, lauroyl lysine, dipropylene glycol, caprylyl glycol, tridecet h6 ph osphate, glyceryl caprylate potassium sorbate, myristic acid, tocop heryl acetate, butylene glycol, disodium phosphate, polysorbate 60, sodium phosphate, glycerin, myristoyl pentapep tide17, chloroxylenol, ethylhexylglycerin, phenoxyethanol, linalool, farnesol, c l 77499 iron oxides","Aqua (Water, Eau), Polyisobutene, Stearic Ac Id, Copernic Ia Ceri Fera Cera/Copern Ic Ia Cerifera (Carnauba) Wax, Polyacrylate21,  Polyhydroxystearic Ac Id, Oleic Acid, Silic A, Polyglyceryl10 Stearate, Glyceryl Stearate, Kaolin, Mica, Synthetic Beeswax, Ammonium Acrylates  Copolymer, Aminomethyl Propanol, Panthenol, Caprylyl Glycol, Hydroxyet Hylcellulose, Dimethicone,  Lauroyl  Lysine, Dipropylene  Glycol,  Caprylyl Glycol, Tridecet H6 Ph Osphate, Glyceryl Caprylate Potassium Sorbate, Myristic Acid, Tocop Heryl Acetate, Butylene Glycol, Disodium  Phosphate, Polysorbate 60, Sodium  Phosphate,  Glycerin,  Myristoyl  Pentapep Tide17,  Chloroxylenol,  Ethylhexylglycerin,  Phenoxyethanol,  Linalool, Farnesol, C L 77499 (Iron Oxides)",0,0,1,29.0
0,Instant FIRMx® No-Filter Primer,Peter Thomas Roth,1.0,12705,353,3.7564,Face,Face Primer,"water, glycerin, butylene glycol, sodium silicate, sodium magnesium fluorosilicate, magnesium aluminum silicate, sea water, carrageenan, pullulan, sodium phytate, xanthan gum, hydrolyzed rhodophyceae extract, sodium benzoate, foeniculum vulgare fennel seed extract, symphytum officinale root extract, dipeptide2, citric acid, palmitoyl tetrapeptide7, boswellia serrata extract, centella asiatica extract, mica, argania spinosa kernel extract, camellia sinensis leaf extract, hesperidin methyl chalcone, lactobacillus ferment lysate, saccharomyces lysate, hydrolyzed lupine protein, medicago sativa alfalfa seed extract, tocopheryl acetate, ascorbic acid, panthenol, carbomer, sodium citrate, chlorhexidine digluconate, iron oxides, titanium dioxide, 1, 2hexanediol, caprylyl glycol, steareth20, sodium cocoyl glutamate, potassium sorbate, hydroxyacetophenone, phenoxyethanol","FirmATite&trade; A blend of silicates and seaweed extract,3% BarPull Hydrates and provides longterm benefits,Elastiflex IQ&trade; Helps improve the look of smoothness and elasticity over time,,Water, Glycerin, Butylene Glycol, Sodium Silicate, Sodium Magnesium Fluorosilicate, Magnesium Aluminum Silicate, Sea Water, Carrageenan, Pullulan, Sodium Phytate, Xanthan Gum, Hydrolyzed Rhodophyceae Extract, Sodium Benzoate, Foeniculum Vulgare (Fennel) Seed Extract, Symphytum Officinale Root Extract, Dipeptide2, Citric Acid, Palmitoyl Tetrapeptide7, Boswellia Serrata Extract, Centella Asiatica Extract, Mica, Argania Spinosa Kernel Extract, Camellia Sinensis Leaf Extract, Hesperidin Methyl Chalcone, Lactobacillus Ferment Lysate, Saccharomyces Lysate, Hydrolyzed Lupine Protein, Medicago Sativa (Alfalfa) Seed Extract, Tocopheryl Acetate, Ascorbic Acid, Panthenol, Carbomer, Sodium Citrate, Chlorhexidine Digluconate, Iron Oxides, Titanium Dioxide, 1,2Hexanediol, Caprylyl Glycol, Steareth20, Sodium Cocoyl Glutamate, Potassium Sorbate, Hydroxyacetophenone, Phenoxyethanol",0,0,0,42.0
0,Soft Pinch Liquid Blush,Rare Beauty by Selena Gomez,0.25,1401068,11529,4.5442,Cheek,Blush,"hydrogenated polyisobutene, hydrogenated polyc614 olefin, mica, octyldodecanol, ethylenepropylenestyrene copolymer, trimethylsiloxysilicate, isododecane, 1, 2hexanediol, disteardimonium hectorite, sorbitan sesquioleate, propylene carbonate, triethoxycaprylylsilane, aluminum hydroxide, helianthus annuus sunflower seed oil, gardenia florida fruit extract, nelumbo nucifera sacred lotus flower extract, nymphaea odorata root extract may containpeut contenir iron oxides ci 77491, ci 77492, ci 77499, red 7 lake ci 15850, yellow 6 lake ci 15985, titanium dioxide ci 77891, yellow 5 lake ci 19140, red 28 lake ci 45410, blue 1 lake ci 42090lt, ck0082gt","Hydrogenated Polyisobutene, Hydrogenated Poly(C614 Olefin), Mica, Octyldodecanol, Ethylene/Propylene/Styrene Copolymer, Trimethylsiloxysilicate, Isododecane, 1,2Hexanediol, Disteardimonium Hectorite, Sorbitan Sesquioleate, Propylene Carbonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract [+/ May Contain/Peut Contenir Iron Oxides (CI 77491), Red 7 Lake (CI 15850), Yellow 6 Lake (CI 15985), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Red 28 Lake (CI 45410)]",0,0,1,23.0
0,Positive Light Liquid Luminizer Highlight,Rare Beauty by Selena Gomez,0.5,481509,2893,4.2326,Face,Highlighter,"isododecane, mica, hydrogenated polyisobutene, hydrogenated olive oil unsaponifiables, hydrogenated styreneisoprene copolymer, octyldodecanol, dimethicone, gardenia florida fruit extract, nelumbo nucifera sacred lotus flower extract, nymphaea odorata root extract, polyhydroxystearic acid, capryliccapric triglyceride, isostearic acid, helianthus annuus sunflower seed oil, tin oxide, lecithin, polyglyceryl3 polyricinoleate, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, may contain titanium dioxide ci 77891, iron oxides ci 77491, ci 77499","Isododecane, Mica, Hydrogenated Polyisobutene, Hydrogenated Olive Oil Unsaponifiables, Hydrogenated Styrene/Isoprene Copolymer, Octyldodecanol, Dimethicone, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Isostearic Acid, Helianthus Annuus (Sunflower) Seed Oil, Tin Oxide, Lecithin, Polyglyceryl3 Polyricinoleate, Pentaerythrityl Tetraditbutyl Hydroxyhydrocinnamate, [+/ May Contain Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499)]",0,0,1,25.0
0,Warm Wishes Effortless Cream Bronzer Stick ,Rare Beauty by Selena Gomez,0.25,361417,2939,4.4934,Cheek,Bronzer,"isodecyl isononanoate, silica, c1215 alkyl benzoate, octyldodecyl stearoyl stearate, isodecyl neopentanoate, synthetic wax, methyl methacrylate crosspolymer, dicalcium phosphate, limnanthes alba meadowfoam seed oil, synthetic fluorphlogopite, aluminum hydroxide, bht, gardenia florida fruit extract, helianthus annuus sunflower seed oil, nelumbo nucifera flower extract, nymphaea odorata root extract, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, tocopheryl acetate, may containpeut contenir ultramarines ci 77007, iron oxides ci 77492, iron oxides ci 77491, iron oxides ci 77499, titanium dioxide ci 77891, blue 1 lake ci 42090","Isodecyl Isononanoate, Silica, C1215 Alkyl Benzoate, Octyldodecyl Stearoyl Stearate, Isodecyl Neopentanoate, Synthetic Wax, Methyl Methacrylate Crosspolymer, Dicalcium Phosphate, Limnanthes Alba (Meadowfoam) Seed Oil, Synthetic Fluorphlogopite, Aluminum Hydroxide, BHT, Gardenia Florida Fruit Extract, Helianthus Annuus (Sunflower) Seed Oil, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Pentaerythrityl Tetraditbutyl Hydroxyhydrocinnamate, Tocopheryl Acetate, [+/ (May Contain/Peut Contenir) Ultramarines (CI 77007), Iron Oxides (CI 77492), Iron Oxides (CI 77491), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Blue 1 Lake (CI 42090)]",0,0,1,26.0
0,Liquid Touch Weightless Foundation,Rare Beauty by Selena Gomez,0.94,263393,5701,3.9672,Face,Foundation,"isohexadecane, isododecane, c1215 alkyl benzoate, hydrogenated polyisobutene, isononyl isononanoate, synthetic fluorphlogopite, peg10 dimethicone, trimethylsiloxysilicate, disteardimonium hectorite, dimethicone, silica, propylene carbonate, triethoxycaprylylsilane, helianthus annuus sunflower seed oil, tocopherol, gardenia florida fruit extract, nelumbo nucifera sacred lotus flower extract, nymphaea odorata root extract, phenoxyethanol, achillea millefolium flowerleafstem extract, ascophyllum nodosum extract, panax ginseng root extract, passiflora edulis passion fruit fruit extract, tilia cordata linden flower extract, tussilago farfara coltsfoot leaf extract, may containpeut contenir titanium dioxide ci 77891, iron oxides ci 77491, ci 77492, ci 77499","Isohexadecane, Isododecane, C1215 Alkyl Benzoate, Hydrogenated Polyisobutene, Isononyl Isononanoate, Synthetic Fluorphlogopite, PEG10 Dimethicone, Trimethylsiloxysilicate, Disteardimonium Hectorite, Dimethicone, Silica, Propylene Carbonate, Triethoxycaprylylsilane, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Phenoxyethanol,  Achillea Millefolium Flower/Leaf/Stem Extract, Ascophyllum Nodosum Extract, Panax Ginseng Root Extract, Passiflora Edulis (Passion Fruit) Fruit Extract, Tilia Cordata (Linden) Flower Extract, Tussilago Farfara (Coltsfoot) Leaf Extract, [+/ May Contain/Peut Contenir Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499)]",0,0,1,30.0
0,Liquid Touch Brightening Concealer,Rare Beauty by Selena Gomez,0.25,261155,2295,4.1756,Face,Concealer,"water, dimethicone, hydrogenated didecene, cetyl pegppg101 dimethicone, propanediol, glycerin, acrylatespolytrimethylsiloxymethacrylate copolymer, boron nitride, polyglyceryl4 isostearate, trimethylsiloxysilicate, isododecane, disodium stearoyl glutamate, disteardimonium hectorite, hydroxyacetophenone, oryza sativa rice bran wax, sodium chloride, dimethicone crosspolymer, helianthus annuus sunflower seed oil, caprylyl glycol, 1, 2hexanediol, phenyl trimethicone, tocopheryl acetate, aluminum hydroxide, trisodium ethylenediamine disuccinate, dimethiconol, decyl glucoside, gardenia florida fruit extract, hexylene glycol, nelumbo nucifera sacred lotus flower extract, nymphaea odorata root extract, phenoxyethanol, may contain peut contenir titanium dioxide ci 77891, iron oxides ci 77491, ci 77492, ci 77499","Water/Aqua/Eau, Dimethicone, Hydrogenated Didecene, Cetyl PEG/PPG10/1 Dimethicone, Propanediol, Glycerin, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Boron Nitride, Polyglyceryl4 Isostearate, Trimethylsiloxysilicate, Isododecane, Disodium Stearoyl Glutamate, Disteardimonium Hectorite, Hydroxyacetophenone, Oryza Sativa (Rice) Bran Wax, Sodium Chloride, Dimethicone Crosspolymer, Helianthus Annuus (Sunflower) Seed Oil, Caprylyl Glycol, 1,2Hexanediol, Phenyl Trimethicone, Tocopheryl Acetate, Aluminum Hydroxide, Trisodium Ethylenediamine Disuccinate, Dimethiconol, Decyl Glucoside, Gardenia Florida Fruit Extract, Hexylene Glycol, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, Phenoxyethanol, [+/ MAY CONTAIN / PEUT CONTENIR  Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499)]",0,0,1,22.0
0,Stay Vulnerable Melting Cream Blush,Rare Beauty by Selena Gomez,0.17,258873,1531,4.2645,Cheek,Blush,"isodecyl isononanoate, silica, c1215 alkyl benzoate, isodecyl neopentanoate, octyldodecyl stearoyl stearate, methyl methacrylate crosspolymer, limnanthes alba meadowfoam seed oil, polyethylene, synthetic fluorphlogopite, dicalcium phosphate, tocopheryl acetate, pentaerythrityl tetraditbutyl hydroxyhydrocinnamate, helianthus annuus sunflower seed oil, gardenia florida fruit extract, nelumbo nucifera flower extract, nymphaea odorata root extract, may contain peut contenir red 28 lake ci 45410, titanium dioxide ci 77891, iron oxides ci 77491, ci 77492, blue 1 lake ci 42090, red 7 lake ci 15850, yellow 6 lake ci 15985, red 6 ci 15850","Isodecyl Isononanoate, Silica, C1215 Alkyl Benzoate, Isodecyl Neopentanoate, Octyldodecyl Stearoyl Stearate, Methyl Methacrylate Crosspolymer, Limnanthes Alba (Meadowfoam) Seed Oil, Polyethylene, Synthetic Fluorphlogopite, Dicalcium Phosphate, Tocopheryl Acetate, Pentaerythrityl Tetraditbutyl Hydroxyhydrocinnamate, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, [+/ MAY CONTAIN / PEUT CONTENIR Red 28 Lake (CI 45410), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492), Blue 1 Lake (CI 42090), Red 7 Lake (CI 15850), Yellow 6 Lake (CI 15985), Red 6 (CI 15850)]",0,0,1,22.0
0,Positive Light Silky Touch Highlighter,Rare Beauty by Selena Gomez,0.098,244183,2294,3.9298,Face,Highlighter,"synthetic fluorphlogopite, dimethicone, dimethiconevinyl dimethicone crosspolymer, octyldodecyl stearoyl stearate, tapioca starch, boron nitride, octyldodecanol, diisostearyl malate, silica, 1, 2hexanediol, caprylyl glycol, tin oxide, polymethylsilsesquioxane, titanium dioxide ci 77891, iron oxides ci 77491","Synthetic Fluorphlogopite, Dimethicone, Dimethicone/Vinyl Dimethicone Crosspolymer, Octyldodecyl Stearoyl Stearate, Tapioca Starch, Boron Nitride, Octyldodecanol, Diisostearyl Malate, Silica, 1,2Hexanediol, Caprylyl Glycol, Tin Oxide, Polymethylsilsesquioxane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491)",0,0,1,25.0
0,Lip Soufflé Matte Cream Lipstick,Rare Beauty by Selena Gomez,0.13,222682,1526,4.2543,Lip,Lipstick,"dimethicone, methyl trimethicone, dimethicone crosspolymer, dimethiconevinyl dimethicone crosspolymer, polyglyceryl2 triisostearate, isododecane, 1, 2hexanediol, disteardimonium hectorite, phenoxyethanol, peg10 dimethicone, tocopheryl acetate, propylene carbonate, fragranceparfum, linalool, helianthus annuus sunflower seed oil, gardenia florida fruit extract, nelumbo nucifera sacred lotus flower extract, nymphaea odorata root extract, may containpeut contenir titanium dioxide ci 77891, iron oxides ci 77491, iron oxides ci 77499, red 28 lake ci 45410, red 27 ci 45410, red 7 lake ci 15850, iron oxides ci 77492, yellow 6 lake ci 15985, yellow 5 lake ci 19140, blue 1 lake ci 42090","Dimethicone, Methyl Trimethicone, Dimethicone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyglyceryl2 Triisostearate, Isododecane, 1,2Hexanediol, Disteardimonium Hectorite, Phenoxyethanol, PEG10 Dimethicone, Tocopheryl Acetate, Propylene Carbonate, Fragrance/Parfum, Linalool, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera (Sacred Lotus) Flower Extract, Nymphaea Odorata Root Extract, [+/ May Contain/Peut Contenir Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77499), Red 28 Lake (CI 45410), Red 27 (CI 45410), Red 7 Lake (CI 15850), Iron Oxides (CI 77492), Yellow 6 Lake (CI 15985), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090)]",0,0,0,20.0
0,Kind Words Lip Liner,Rare Beauty by Selena Gomez,0.014,173952,780,4.4846,Lip,Lip Liner,"trimethylsiloxysilicate, isohexadecane, synthetic wax, mica, isododecane, ethylhexyl palmitate, microcrystalline waxcera microcristallinacire microcristalline, polybutene, silica, c1315 alkane, polyglyceryl2 triisostearate, vphexadecene copolymer, copernicia cerifera carnauba waxcopernicia cerifera ceracire de carnauba, paraffin, ethylenepropylene copolymer, fragranceparfum, caprylyl glycol, gardenia florida fruit extract, glyceryl caprylate, helianthus annuus sunflower seed oil, nelumbo nucifera flower extract, nymphaea odorata root extract, linalool may containpeut contenir titanium dioxide ci 77891, blue 1 lake ci 42090, iron oxides ci 77491, ci 77499, red 7 lake ci 15850",",Trimethylsiloxysilicate, Isohexadecane, Synthetic Wax, Mica, Ethylhexyl Palmitate, Isododecane, Microcrystalline Wax (Cera Microcristallina/Cire microcristalline), Polybutene, Silica, C1315 Alkane, VP/Hexadecene Copolymer, Copernicia Cerifera (Carnauba) Wax (Copernicia Cerifera Cera/Cire de carnauba), Paraffin, Ethylene/Propylene Copolymer, Fragrance (Parfum), Caprylyl Glycol, Glyceryl Caprylate, Helianthus Annuus (Sunflower) Seed Oil, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Linalool, Red 7 (CI 15850), Yellow 6 Lake (CI 15985), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491)",0,0,1,15.0
0,Positive Light Under Eye Brightener,Rare Beauty by Selena Gomez,0.113,156489,1861,4.194,Eye,Under-Eye Concealer,"water, dipropylheptyl carbonate, hydrogenated didecene, glycerin, phenyl trimethicone, cetyl pegppg101 dimethicone, pvp, lauryl peg9 polydimethylsiloxyethyl dimethicone, butylene glycol, sodium chloride, glyceryl behenate, silica, disteardimonium hectorite, hydroxyacetophenone, helianthus annuus sunflower seed oil, methicone, 1, 2hexanediol, caprylyl glycol, tocopheryl acetate, dimethiconevinyl dimethicone crosspolymer, trisodium ethylenediamine disuccinate, paeonia lactiflora root extract, tocopherol, talc, gardenia florida fruit extract, nelumbo nucifera flower extract, nymphaea odorata root extract, vitex agnuscastus extract, iron oxides ci 77491, ci 77492, ci 77499, bismuth oxychloride ci 77163, titanium dioxide ci 77891","Water/Aqua/Eau, Dipropylheptyl Carbonate, Hydrogenated Didecene, Glycerin, Phenyl Trimethicone, Cetyl PEG/PPG10/1 Dimethicone, PVP, Lauryl PEG9 Polydimethylsiloxyethyl Dimethicone, Butylene Glycol, Sodium Chloride, Glyceryl Behenate, Silica, Disteardimonium Hectorite, Hydroxyacetophenone, Helianthus Annuus (Sunflower) Seed Oil, Methicone, 1,2Hexanediol, Caprylyl Glycol, Tocopheryl Acetate, Dimethicone/Vinyl Dimethicone Crosspolymer, Trisodium Ethylenediamine Disuccinate, Paeonia Lactiflora Root Extract, Tocopherol, Talc, Gardenia Florida Fruit Extract, Nelumbo Nucifera Flower Extract, Nymphaea Odorata Root Extract, Vitex AgnusCastus Extract, Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163), Titanium Dioxide (CI 77891)",0,0,1,24.0
